year,month,PM25,PM25_clean,Ozone,PM25_Availability,PM25_WUstl,Time,U10,V10,WS,WD,SP,BLH,TCC,T2M,D2M,RH,SSR,TP,O3
2004,4,,,,,61.928383,01-04-2004 00:00,-2.0375538,-0.30455512,2.0601892,8.501118489,998.15625,831.9407,0.20841986,303.6045,291.98535,49.87634,5.7595434,0.000450195,0.00594224
2004,5,,,,,40.929245,01-05-2004 00:00,-1.1422653,-0.5695168,1.2763697,26.50017267,994.335,868.5908,0.1309275,306.11157,293.22852,46.73423,5.8251925,0.000200727,0.006026335
2004,6,,,,,41.566036,01-06-2004 00:00,-1.6638107,0.20837837,1.6768088,352.8613524,993.1181,720.73706,0.6030987,304.28833,297.75317,68.25761,4.47491,0.006517135,0.006001268
2004,7,,,,,30.909544,01-07-2004 00:00,-1.3288918,0.60489744,1.4600871,335.525475,993.0875,587.80273,0.9487903,302.5747,298.9485,80.873665,3.5643368,0.01121695,0.005849481
2004,8,,,,,17.429232,01-08-2004 00:00,-2.3698406,0.16960603,2.3759022,355.9064045,993.3875,586.32544,0.8686072,302.74707,299.31445,81.82815,3.6014159,0.006570518,0.005800724
2004,9,,,,,25.765203,01-09-2004 00:00,-1.0578337,-0.1761998,1.0724078,9.456745562,999.10815,446.45728,0.756786,302.56055,298.8457,80.44759,3.9227858,0.003561053,0.005790897
2004,10,,,,,55.17517,01-10-2004 00:00,-0.03202951,-0.1079191,0.11257184,73.46953997,1005.78125,372.1106,0.24632698,298.8982,294.4082,76.26121,3.9313183,0.002164746,0.005785517
2004,11,,,,,87.885544,01-11-2004 00:00,1.0696993,0.02075968,1.0699008,181.111801,1008.4675,365.41797,0.15868437,294.4563,288.01465,66.69045,3.8604558,3.76E-05,0.005648926
2004,12,,,,,136.38297,01-12-2004 00:00,1.1281662,-0.19709325,1.1452532,170.0903045,1009.41565,342.80518,0.22669345,291.31934,286.15894,71.834984,3.2881947,2.40E-05,0.005495068
2005,1,,,,,113.30095,01-01-2005 00:00,0.98710227,-0.25951272,1.0206457,165.2700653,1009.03314,303.0547,0.40352106,289.73584,285.03076,73.72799,3.1634634,0.001674815,0.005764008
2005,2,,,,,66.89793,01-02-2005 00:00,2.2402945,-0.08255583,2.241815,177.8895804,1006.85,420.10278,0.21010935,293.64404,286.9453,65.42091,4.23902,0.000650908,0.005647101
2005,3,,,,,56.800903,01-03-2005 00:00,1.409234,-0.30890465,1.4426929,167.6362882,1003.1125,654.46265,0.21337515,299.93408,288.75488,50.31679,5.1167912,0.000192274,0.005892541
2005,4,,,,,54.25529,01-04-2005 00:00,0.13089466,-0.3121593,0.338492,112.7492824,1000.90314,789.68384,0.2399419,303.62866,287.40405,37.21254,5.923941,0.000188659,0.006242007
2005,5,,,,,41.28581,01-05-2005 00:00,-1.4277582,-0.58517045,1.5430224,22.2863998,996.03375,899.42554,0.09933275,305.82422,292.26514,44.736385,6.0754924,0.000147218,0.006231237
2005,6,,,,,36.113163,01-06-2005 00:00,-1.8299589,-0.34631377,1.86244,10.71630693,990.71436,976.0493,0.38918662,307.76416,295.26782,48.294945,5.373517,0.002160547,0.006070633
2005,7,,,,,22.38354,01-07-2005 00:00,-2.1116285,0.44742978,2.1585107,348.0366281,993.34375,517.4651,0.8388021,302.71387,299.1338,81.112785,3.5481045,0.014243763,0.005859312
2005,8,,,,,26.426306,01-08-2005 00:00,-0.056056038,0.24213386,0.2485379,283.0348238,993.5094,487.87842,0.85706574,302.97803,299.45654,81.42737,3.7282488,0.008168373,0.005769398
2005,9,,,,,21.718416,01-09-2005 00:00,-1.35005,0.1745367,1.3612854,352.6335653,998.4269,480.5598,0.67991877,302.5581,298.9607,81.0099,3.8254054,0.003907628,0.005720172
2005,10,,,,,48.64971,01-10-2005 00:00,-0.95655644,-0.21512341,0.980448,12.67458048,1004.22437,377.37866,0.39911622,299.5769,295.98096,80.63648,3.398247,0.002125335,0.005566794
2005,11,,,,,111.35084,01-11-2005 00:00,1.5579281,0.12822992,1.5631964,184.7052936,1007.04877,326.00806,0.1278128,293.97876,287.48193,66.35426,3.9629781,0,0.005376253
2005,12,,,,,128.74785,01-12-2005 00:00,1.4504671,-0.17910725,1.4614836,172.9606105,1008.66064,285.91992,0.14461344,290.37695,283.84937,65.4576,3.5850093,0,0.005237553
2006,1,,,,,135.15,01-01-2006 00:00,2.430337,-0.028257798,2.4305012,179.3338456,1008.63873,325.70093,0.08623505,289.615,282.52075,62.85554,3.946743,0,0.005477902
2006,2,,,,,105.97544,01-02-2006 00:00,1.7095442,-0.11225444,1.7132257,176.243159,1005.3137,477.62427,0.08281094,296.04248,287.58228,58.87393,4.5360203,2.33E-06,0.005351756
2006,3,,,,,57.212444,01-03-2006 00:00,2.2609816,-0.4050464,2.2969763,169.8434136,1003.2531,631.28,0.22206235,298.93774,285.3479,42.77601,5.182993,0.000621171,0.00578665
2006,4,,,,,57.327316,01-04-2006 00:00,-0.89594084,-0.41615403,0.98787355,24.91431643,998.6856,813.8921,0.24432361,303.7793,289.52856,42.28701,5.715415,0.000587491,0.006164905
2006,5,,,,,47.66686,01-05-2006 00:00,-2.7196226,-0.18743175,2.7260737,3.942493377,996.1906,792.4702,0.30878675,305.04004,295.56104,57.29559,5.324443,0.001339069,0.00621951
2006,6,,,,,52.37376,01-06-2006 00:00,-1.419838,0.011086449,1.4198812,359.5526293,993.9556,572.7239,0.64266324,304.33936,298.3313,70.45051,4.460674,0.006851241,0.006139755
2006,7,,,,,23.135944,01-07-2006 00:00,-1.9689646,0.2735603,1.9878775,352.0901828,991.96313,593.25244,0.8450189,302.96216,299.2163,80.35172,3.5613492,0.015916288,0.005966444
2006,8,,,,,16.885344,01-08-2006 00:00,-2.5178976,0.27598166,2.5329773,353.7448951,994.4494,590.1426,0.81188005,302.9126,298.96875,79.40784,3.969467,0.007515058,0.00597477
2006,9,,,,,20.213877,01-09-2006 00:00,-1.5478964,-0.2933225,1.5754433,10.73017684,998.6869,479.37012,0.6239311,301.96313,298.4746,81.461426,3.7155979,0.006039031,0.005888056
2006,10,,,,,67.24703,01-10-2006 00:00,0.07031345,0.053057622,0.08808572,217.0377318,1004.85065,351.03174,0.18656194,300.35938,295.95483,76.88358,4.243687,0.000686258,0.005781826
2006,11,,,,,106.60065,01-11-2006 00:00,1.5048237,0.085360885,1.5072428,183.2466148,1007.0087,362.4353,0.23751491,295.22974,289.4729,69.84017,3.544664,0.000269631,0.005596511
2006,12,,,,,123.245445,01-12-2006 00:00,1.5950174,-0.1976707,1.6072195,172.9353482,1009.4231,325.7954,0.071175516,291.37915,285.29468,67.62018,3.4799728,1.35E-05,0.005441472
2007,1,,,,,141.50351,01-01-2007 00:00,2.0046968,-0.18899876,2.0135863,174.6141893,1010.17377,336.3662,0.18032241,289.1897,282.38403,63.991833,3.8849578,1.14E-05,0.005511791
2007,2,,,,,85.6373,01-02-2007 00:00,-0.0619466,-0.18708771,0.19707662,71.67977986,1007.2612,399.03613,0.29490924,292.6167,287.57666,72.63509,3.8968232,0.001959011,0.005874615
2007,3,,,,,62.807835,01-03-2007 00:00,1.4727087,-0.5006208,1.5554717,161.2254604,1003.97565,593.9851,0.10940534,297.60327,286.18604,48.936687,5.31241,0.000672877,0.005829901
2007,4,,,,,57.0774,01-04-2007 00:00,-0.7044266,-0.18138027,0.72740334,14.43923481,999.23376,840.4094,0.1906876,304.25464,290.5681,43.959763,5.767981,0.000467717,0.006199971
2007,5,,,,,36.992096,01-05-2007 00:00,-1.0380678,-0.12481034,1.045544,6.855951416,995.89874,811.9341,0.21609998,305.4485,294.01294,50.92386,5.5721426,0.001660035,0.006182496
2007,6,,,,,41.7309,01-06-2007 00:00,-2.553669,0.06432313,2.554479,358.5571095,992.5,696.0718,0.62871593,304.66284,297.75684,66.831436,4.4105663,0.009115439,0.006023273
2007,7,,,,,23.292713,01-07-2007 00:00,-0.5809665,0.6358596,0.861301,312.4170392,992.34,418.96265,0.94710326,302.28955,299.1997,83.45167,2.6451385,0.015908245,0.005766224
2007,8,,,,,24.51247,01-08-2007 00:00,-0.98835075,0.21096796,1.010616,347.9507825,993.78687,460.45264,0.83714926,302.8806,299.47534,81.97668,3.8037224,0.008780804,0.005818304
2007,9,,,,,29.327755,01-09-2007 00:00,-1.8888407,-0.005977381,1.8888501,0.181316278,996.0044,447.11426,0.7997281,301.91626,298.96216,84.08476,3.3541505,0.013967447,0.005756944
2007,10,,,,,77.71488,01-10-2007 00:00,0.42011416,0.23918086,0.48342878,209.6538761,1002.285,344.2644,0.3876716,299.88208,295.27612,75.8746,4.030939,0.000948722,0.00559314
2007,11,,,,,106.34887,01-11-2007 00:00,0.3636461,-0.3280806,0.4897707,137.9433012,1006.75,418.52148,0.1557622,295.92236,289.93286,68.94655,3.632402,5.43E-05,0.005511489
2007,12,,,,,157.78743,01-12-2007 00:00,1.8350134,-0.1683836,1.8427228,174.7571352,1008.4487,314.70264,0.1318326,290.3269,283.85742,65.70055,3.475663,3.22E-06,0.005242359
2008,1,,,,,136.60202,01-01-2008 00:00,1.5789137,-0.18147445,1.5893084,173.4434075,1007.77185,323.95386,0.28523237,289.72534,283.09912,64.88686,3.4645379,0.00072446,0.005475991
2008,2,,,,,110.75249,01-02-2008 00:00,0.7042452,0.17066824,0.72463024,193.6225482,1007.195,416.92285,0.1122306,291.42798,283.90454,61.486584,4.3177996,0.000370041,0.00553726
2008,3,,,,,88.3862,01-03-2008 00:00,1.197011,-0.1387353,1.205024,173.3888344,1001.73627,621.9458,0.1659475,299.33008,287.76147,48.914845,5.3362083,5.51E-05,0.005712621
2008,4,,,,,56.41589,01-04-2008 00:00,0.8006524,-0.39683956,0.8936028,153.6349029,998.4575,789.8176,0.1179471,304.05713,288.28052,38.424458,6.031813,0.000278023,0.005959246
2008,5,,,,,47.040443,01-05-2008 00:00,-1.381916,-0.52567303,1.478521,20.82653116,994.58936,738.875,0.15368026,305.2517,294.43262,52.839912,5.7222157,0.001680663,0.006019745
2008,6,,,,,43.351475,01-06-2008 00:00,-2.3237886,0.055976145,2.3244627,358.6201083,992.3719,524.9529,0.81762606,302.79785,298.52002,77.831665,3.5180264,0.012232188,0.00597886
2008,7,,,,,30.35551,01-07-2008 00:00,-0.92305076,0.9316119,1.3114586,314.7355242,992.3125,460.7456,0.90651965,302.17407,299.17432,83.885376,2.9342968,0.018267002,0.005870629
2008,8,,,,,24.880955,01-08-2008 00:00,-1.4030609,0.44683802,1.4724959,342.3346901,993.8081,436.7727,0.93352973,302.65747,299.4619,82.97276,3.441276,0.011893131,0.005837165
2008,9,,,,,29.430927,01-09-2008 00:00,-1.0566368,-0.049529858,1.057797,2.683775563,997.51935,456.4402,0.5930305,302.56958,298.64038,79.43061,4.11287,0.003274927,0.005907957
2008,10,,,,,64.44545,01-10-2008 00:00,-0.12693536,-0.44987255,0.4674376,74.24313629,1003.4331,398.27588,0.21310657,300.2207,295.25073,74.262566,4.114597,0.000603244,0.005726837
2008,11,,,,,131.9946,01-11-2008 00:00,0.82935506,-0.40908355,0.924759,153.7449494,1006.6369,409.10107,0.21797657,295.58447,289.26758,67.45779,3.7332878,2.34E-05,0.005391497
2008,12,,,,,181.97606,01-12-2008 00:00,1.1467056,-0.14892393,1.1563356,172.6003501,1008.17377,337.42334,0.2646299,291.94556,287.531,75.51723,3.176362,7.23E-06,0.005378723
2009,1,,,,,166.73766,01-01-2009 00:00,1.6791773,-0.2164725,1.6930732,172.6541832,1009.04565,322.77686,0.27164358,290.7378,285.97437,73.620125,3.6468203,5.75E-05,0.005429857
2009,2,,,,,99.044914,01-02-2009 00:00,2.6561174,0.005473141,2.6561232,180.1180623,1005.01685,486.44873,0.04342106,294.2063,284.52368,53.910065,4.663257,0.000162434,0.005544171
2009,3,,,,,74.614944,01-03-2009 00:00,1.3308153,-0.24325043,1.3528637,169.641651,1002.6381,635.16895,0.26660877,299.17676,285.62866,42.959793,5.365701,5.92E-05,0.005991664
2009,4,,,,,64.12772,01-04-2009 00:00,1.5735188,-0.41045946,1.6261729,165.3799338,997.8669,933.5996,0.09522694,305.17896,285.37793,29.84529,6.1033783,5.15E-06,0.005971246
2009,5,,,,,41.244747,01-05-2009 00:00,-2.2036514,-0.49085414,2.2576575,12.55739271,995.59,774.87915,0.27704483,304.39795,294.33203,55.125046,5.3141274,0.002383805,0.006159544
2009,6,,,,,46.49899,01-06-2009 00:00,-1.3549566,-0.41148984,1.4160619,16.89313003,991.54376,853.7886,0.41991532,306.93262,295.55786,51.49017,5.284799,0.00284735,0.006097492
